"brand_name","product_name","for_username","overall_videos_viewcount_of_channel","subscribers_channel","first_five_video_avg_of_channel","engagement_rate_of_channel","video_views","video_duration","category","video_type","video_cost"
"Tradetron","Tradetron","@tradetobombay1537","2536381","39200","9551","24.4","4217","2024-08-16 00:11:47","Finance","Dedicated","15000"
"Tradetron","Tradetron","@vjinvestment","17562000","156000","15516","9.9","41913","2024-08-16 00:01:00","Finance","Youtube Short","4000"
"Tradetron","Tradetron","@vjinvestment","17562000","156000","15516","9.9","40610","2024-08-16 00:05:43","Finance","Dedicated","12000"
"Finvasia","Finvasia","@deekayfinancials","4441302","294000","9153","3.1","9962","2024-08-16 00:10:16","Finance","Dedicated","20000"
"Finvasia","Finvasia","@himanshutrader","946953","25800","2058","8","2182","2024-08-16 00:07:56","Trading","Dedicated","10000"
"Finvasia","Finvasia","@theanalystdeep","1689825","35800","1478","4.1","831","2024-08-16 00:20:43","Trading","Dedicated","10000"
"Finvasia","Finvasia","@theharshdalal","5699665","68900","1904","2.8","1920","2024-08-16 00:13:20","Trading","Integrated","8000"
"Finvasia","Finvasia","@thebullofdalalstreet","5335716","57100","1677","2.9","22124","2024-08-16 00:11:56","Finance","Integrated","10000"
"uSMART","uSMART","@moneytalkswithpayal","6548590","79000","1967","2.5","1337","2024-08-16 00:08:04","Finance","Dedicated","14000"
"Motilal Oswal","Motilal Oswal Services","@vismayavani","142742487","810000","41033","5.1","37313","2024-08-16 00:12:31","Facts/History/Knowledge","Integrated","15000"
"Motilal Oswal","Motilal Oswal Services","@tamilfactory.","116346236","994000","104932","10.6","75793","2024-08-16 00:13:05","History/Facts","Integrated","10000"
"Motilal Oswal","Motilal Oswal Services","@engineerreveals","43139644","348000","57504","16.5","13381","2024-08-16 00:12:44","Infotainment","Integrated","22000"
"Motilal Oswal","Motilal Oswal Services","@chargingpointhindi","29134952","237000","20468","8.6","30870","2024-08-16 00:09:27","Investment","Integrated","7000"
"Motilal Oswal","Motilal Oswal Services","@alkfacts","148062681","655000","59927","9.1","84530","2024-08-16 00:12:04","Facts","Integrated","10000"
"Motilal Oswal","Motilal Oswal Services","@nbshowtelugu","87598613","613000","36275","5.9","34529","2024-08-16 00:15:21","Facts","Integrated","20000"
"Motilal Oswal","Motilal Oswal Services","@ashokkumarfactstelugu","11788263","88300","15397","17.4","10719","2024-08-16 00:09:01","Facts","Integrated","14000"
"Motilal Oswal","Motilal Oswal Services","@dekhoisko","159473089","717000","32643","4.6","40179","2024-08-16 00:07:49","Finance/Infotainment","Integrated","22000"
"Motilal Oswal","Motilal Oswal Services","@tamilamazingfacts","164537627","848000","8651","1","137786","2024-08-16 00:08:57","Facts","Integrated","8000"
"Motilal Oswal","Motilal Oswal Services","@chargingpointhindi","29134952","237000","20468","8.6","44849","2024-08-16 00:13:03","Infotainment","Integrated","7000"
"Bajaj Securities","Bajaj Broking","@moneytalkswithpayal","6548590","79000","1967","2.5","4253","2024-08-16 00:16:50","Finance","Integrated","9000"
"PolicyBazaar","PolicyBazaar Insurance Services","@sundaynivesh","23195896","271000","21663","8","16961","2024-08-16 00:12:06","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@njanarun","7396744","118000","2678","2.3","24568","2024-08-16 00:16:30","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@rupeemonk","5904314","73500","3139","4.3","1763","2024-08-16 00:06:55","Finance","Integrated","9000"
"PolicyBazaar","PolicyBazaar Insurance Services","@investright7943","9579927","131000","20335","15.5","11012","2024-08-16 00:09:37","Finance","Integrated","13000"
"PolicyBazaar","PolicyBazaar Insurance Services","@chargingpointhindi","29134952","237000","20468","8.6","73421","2024-08-16 00:10:36","Finance","Integrated","7000"
"PolicyBazaar","PolicyBazaar Insurance Services","@annadm","15140607","85800","16486","19.2","14329","2024-08-16 00:06:31","Finance","Integrated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@twopointzero","61650729","762000","10797","1.4","38935","2024-08-16 00:03:52","Finance","Integrated","7000"
"PolicyBazaar","PolicyBazaar Insurance Services","@cashitijgupta","17672095","123000","2979","2.4","6850","2024-08-16 00:10:58","Finance","Integrated","9000"
"PolicyBazaar","PolicyBazaar Insurance Services","@njanarun","7396744","118000","2678","2.3","4310","2024-08-16 00:21:50","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@investright7943","9579927","131000","20337","15.5","11007","2024-08-16 00:10:57","Finance","Integrated","13000"
"PolicyBazaar","PolicyBazaar Insurance Services","@cashitijgupta","17672095","123000","2979","2.4","26767","2024-08-16 00:09:58","Finance","Integrated","8000"
"PolicyBazaar","PolicyBazaar Insurance Services","@chargingpointhindi","29134952","237000","20468","8.6","1765","2024-08-16 00:03:57","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@learningmarketswithmanish","23465227","458000","56526","12.3","37276","2024-08-16 00:12:30","Finance","Integrated","17000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock247bypoojasingh","26596506","268000","37550","14","27645","2024-08-16 00:14:33","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@learningmarketswithmanish","23465227","458000","56526","12.3","45359","2024-08-16 00:13:18","Finance","Integrated","17000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","23794","2024-08-16 00:09:57","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@investmentgyan8716","24596011","200000","342","0.2","8824","2024-08-16 00:07:11","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@officialsandeepmishra","17707526","144000","15602","10.8","7079","2024-08-16 00:06:58","Finance","Dedicated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","16856","2024-08-16 00:10:27","Finance","Integrated","9000"
"PolicyBazaar","PolicyBazaar Insurance Services","@thebullofdalalstreet","5335716","57100","1677","2.9","12819","2024-08-16 00:08:33","Finance/Trading","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@youngtraderviraj","15824996","143000","5577","3.9","27777","2024-08-16 00:15:57","Finance","Integrated","14000"
"PolicyBazaar","PolicyBazaar Insurance Services","@njanarun","7396744","118000","2678","2.3","13755","2024-08-16 00:19:50","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@motivesmedia","73132136","558000","13079","2.3","34161","2024-08-16 00:08:17","Finance","Integrated","6500"
"PolicyBazaar","PolicyBazaar Insurance Services","@diversifyknowledge","12962761","246000","2979","1.2","23406","2024-08-16 00:15:00","Finance","Integrated","17000"
"PolicyBazaar","PolicyBazaar Insurance Services","@qdigita","33362059","491000","11369","2.3","123747","2024-08-16 00:11:32","Finance","Integrated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@lts","25396548","236000","9671","4.1","10599","2024-08-16 00:11:49","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@officialsandeepmishra","17707526","144000","15602","10.8","2116","2024-08-16 00:07:51","Finance","Dedicated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@investright7943","9579927","131000","20337","15.5","8309","2024-08-16 00:10:22","Finance","Integrated","13000"
"PolicyBazaar","PolicyBazaar Insurance Services","@voiceofteluguofficial","155620207","1020000","39536","3.9","26287","2024-08-16 00:08:49","Infotainment","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@moneysolution","22275901","160000","16444","10.3","14198","2024-08-16 00:06:41","Finance","Dedicated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@learningmarketswithmanish","23465227","458000","56526","12.3","46366","2024-08-16 00:14:34","Finance","Integrated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","32014","2024-08-16 00:12:39","Finance","Integrated","9000"
"PolicyBazaar","PolicyBazaar Insurance Services","@sundaynivesh","23195896","271000","21663","8","16138","2024-08-16 00:07:44","Finance","Dedicated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@learningmarketswithmanish","23465227","458000","56526","12.3","53857","2024-08-16 00:16:52","Finance","Integrated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@njanarun","7396744","118000","2678","2.3","12273","2024-08-16 00:07:00","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@investright7943","9579927","131000","20337","15.5","5173","2024-08-16 00:11:07","Finance","Integrated","13000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","28192","2024-08-16 00:11:31","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@officialsandeepmishra","17707526","144000","15604","10.8","21550","2024-08-16 00:06:55","Finance","Dedicated","22000"
"PolicyBazaar","PolicyBazaar Insurance Services","@cashitijgupta","17672095","123000","2979","2.4","7127","2024-08-16 00:08:59","Finance","Integrated","8000"
"PolicyBazaar","PolicyBazaar Insurance Services","@njanarun","7396744","118000","2678","2.3","7461","2024-08-16 00:10:30","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@investographer","187469087","893000","9788","1.1","41712","2024-08-16 00:00:52","Finance/Trading","Youtube Short","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@investographer","187469087","893000","9788","1.1","55836","2024-08-16 00:00:48","Finance/Trading","Youtube Short","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@tradetravelerabhijith","96770776","404000","23992","5.9","44944","2024-08-16 00:00:55","Finance","Youtube Short","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@tradetravelerabhijith","96770776","404000","23992","5.9","20681","2024-08-16 00:00:52","Finance","Youtube Short","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@tradetravelerabhijith","96770776","404000","23992","5.9","27200","2024-08-16 00:00:58","Finance","Youtube Short","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@officialsandeepmishra","17707526","144000","15604","10.8","12251","2024-08-16 00:05:49","Finance","Dedicated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@tradetravelerabhijith","96770776","404000","23992","5.9","79244","2024-08-16 00:01:00","Finance","Youtube Short","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@tradetravelerabhijith","96770776","404000","23992","5.9","30538","2024-08-16 00:00:55","Finance","Youtube Short","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","53301","2024-08-16 00:11:21","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","23142","2024-08-16 00:11:57","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","33872","2024-08-16 00:01:00","Finance","Youtube Short","9000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","30424","2024-08-16 00:12:07","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@officialsandeepmishra","17707526","144000","15604","10.8","5766","2024-08-16 00:08:07","Finance","Dedicated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","20674","2024-08-16 00:08:07","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@alkfacts","148062681","655000","59942","9.2","67628","2024-08-16 00:11:54","Infotainment","Integrated","8000"
"PolicyBazaar","PolicyBazaar Insurance Services","@investbengali","7356980","181000","11062","6.1","4002","2024-08-16 00:12:39","Finance","Integrated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","2977","2024-08-16 00:10:35","Finance","Dedicated","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@stock4retail","73289194","776000","43080","5.6","12158","2024-08-16 00:09:44","Finance","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@sanufmohad","15377296","85200","16608","19.5","8567","2024-08-16 00:13:19","Infotainment","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@sanufmohad","15377296","85200","16608","19.5","2475","2024-08-16 00:10:53","Infotainment","Dedicated","15000"
"PolicyBazaar","PolicyBazaar Insurance Services","@tradetravelerabhijith","96770776","404000","23992","5.9","9033","2024-08-16 00:01:01","Finance","Youtube Short","20000"
"PolicyBazaar","PolicyBazaar Insurance Services","@tradetravelerabhijith","96770776","404000","23992","5.9","9154","2024-08-16 00:01:01","Infotainment","Youtube Short","20000"
"Rise In","Rise In","@thecodeskool","12127031","179000","17433","9.7","11611","2024-08-16 00:06:44","Infotainment","Integrated","12000"
"Bigrock - Black Friday Sale","Bigrock Hosting Services","@daminitripathi","2906741","73300","46273","63.1","3808","2024-08-16 00:08:53","Digital Marketing","Integrated","11000"
"Bigrock - Black Friday Sale","Bigrock Hosting Services","@gravitycoding","409942","8400","1181","14.1","1943","2024-08-16 00:49:56","Coding","Integrated","9000"
"Velocity","Velocity Services","@manufacturersguide","362654047","3040000","44427","1.5","931567","2024-08-16 00:13:57","Business","Integrated","20000"
"Suhana","Suhana Food Products","@nehascookbookgujarati","492001668","2150000","181806","8.5","206964","2024-08-16 00:09:07","Food","Integrated","13000"
"Suhana","Suhana Food Products","@foodsefitnessgujarati","282456233","1190000","7489","0.6","9862","2024-08-16 00:08:45","Food","Integrated","6000"
"Suhana","Suhana Food Products","@foodshyama","88003619","635000","5741","0.9","3727","2024-08-16 00:10:24","Food","Integrated","5500"
"Suhana","Suhana Food Products","@dhairyascreationgujarati","29632965","115000","2426","2.1","2490","2024-08-16 00:10:03","Food","Integrated","3500"
"Suhana","Suhana Food Products","@gharchaswaad","254739276","1260000","20338","1.6","15375","2024-08-16 00:03:47","Cooking","Integrated","15000"
"Suhana","Suhana Food Products","@gujaratikitchen","142013098","891000","2161","0.2","2977","2024-08-16 00:08:17","Cooking","Integrated","5000"
"Suhana","Suhana Food Products","@nehascookbookgujarati","492001668","2150000","181806","8.5","100306","2024-08-16 00:08:27","Cooking","Integrated","17000"
"Suhana","Suhana Food Products","@familyfun0009","310493295","454000","168125","37","76583","2024-08-16 00:09:22","Cooking","Integrated","5000"
"Suhana","Suhana Food Products","@thekitchenseries","107342360","446000","8325","1.9","20844","2024-08-16 00:09:10","Cooking","Integrated","20000"
"Suhana","Suhana Food Products","@shreejifood","260593745","1390000","7618","0.5","29413","2024-08-16 00:08:01","Cooking","Integrated","8000"
"Suhana","Suhana Food Products","@tryandtastekitchen","35645581","221000","8474","3.8","2894","2024-08-16 00:08:08","Cooking","Integrated","10000"
"Suhana","Suhana Food Products","@adityagoswami","22368393","91000","30236","33.2","46695","2024-08-16 00:15:23","Vlogs","Integrated","10000"
"Suhana","Suhana Food Products","@nehascookbookgujarati","492001668","2150000","181806","8.5","155106","2024-08-16 00:09:37","Food","Integrated","17000"
"Suhana","Suhana Food Products","@foodsefitnessgujarati","282456233","1190000","7489","0.6","6521","2024-08-16 00:06:48","Food","Integrated","6000"
"Suhana","Suhana Food Products","@foodshyama","88003619","635000","5741","0.9","4713","2024-08-16 00:10:01","Food","Integrated","5500"
"Flo Mattress","Flo Mattress","@borncreator","78877374","935000","17406","1.9","73437","2024-08-16 00:08:43","Tech","Dedicated","20000"
"Flo Mattress","Flo Mattress","@drishtiigarewalvlogs","134738361","234000","21137","9","31419","2024-08-16 00:12:34","Vlogs","Integrated","20000"
"Flo Mattress","Flo Mattress","@swethasdoodlediary","91499303","241000","63351","26.3","53776","2024-08-16 00:13:29","Vlogs","Integrated","20000"
"Flo Mattress","Flo Mattress","@indianvloggersoumi","80567529","155000","41032","26.5","51223","2024-08-16 00:18:53","Vlogs","Integrated","12000"
