brand_name,product_name,yt_username,overall_videos_viewcount_of_channel,channels_subscriber,first_five_avg_video_of_channel,engagement_rate_of_channel,video_views,video_duration,category,video_type,video_cost
mStock,mStock Trading App,@madangaikwad,84988626,295000,34180,11.6,25927,00:18:13,Tech,Integrated,20000
mStock,mStock Trading App,@shrija,1927438,52300,15922,30.4,7031,00:08:40,Finance,Dedicated,15000
mStock,mStock Trading App,@stockmarketbadshah,23658119,115000,1028,0.9,1216,00:07:38,Finance,Dedicated,7000
mStock,mStock Trading App,@tradingwithkarol,46283846,563000,53611,9.5,9468,00:18:16,Trading,Dedicated,40000
mStock,mStock Trading App,@ankitjain05,8370906,68600,3369,4.9,4511,00:12:34,Finance,Dedicated,15000
mStock,mStock Trading App,@siddharthbhat09,706802,13600,1286,9.5,2562,00:15:27,Finance,Integrated,8000
mStock,mStock Trading App,@shubh_kadam__,2636947,43400,1400,3.2,1140,00:18:32,Finance,Dedicated,7000
mStock,mStock Trading App,@sharemarketinkannada,3266551,32100,2040,6.4,1798,00:10:38,Trading,Integrated,2500
mStock,mStock Trading App,@theharshdalal,5773927,69000,1828,2.6,2414,00:12:39,Trading,Dedicated,10000
mStock,mStock Trading App,@stock247bypoojasingh,27350020,275000,50788,18.5,26919,00:12:21,Finance,Dedicated,40000
mStock,mStock Trading App,@investingsimplify,1086635,22400,3564,15.9,10249,00:14:47,Stock Market,Integrated,10000
mStock,mStock Trading App,@stocksforself,16958571,79900,2341,2.9,4235,00:12:33,Trading,Integrated,6600
mStock,mStock Trading App,@tradesmartly,442903,8950,2796,31.2,2043,00:20:07,Trading,Integrated,3000
mStock,mStock Trading App,@alwaysgrow,593626,8530,1276,15.0,1819,00:16:17,Trading,Integrated,3500
mStock,mStock Trading App,@moneytalkswithpayal,6548590,79000,1304,1.7,3475,00:09:02,Finance,Dedicated,13000
mStock,mStock Trading App,@digitalxpt,689105,14400,6469,44.9,3399,00:09:59,Stock Market,Integrated,10000
mStock,mStock Trading App,@vibhorvarshney,10301950,227000,8691,3.8,14110,00:11:55,Stock Market,Integrated,30000
mStock,mStock Trading App,@knowledgejazz,33765605,244000,10936,4.5,15466,00:10:56,Finance,Dedicated,35000
mStock,mStock Trading App,@telugutravelvlogger,72965009,289000,26334,9.1,31156,00:20:24,Travel,Integrated,14000
mStock,mStock Trading App,@swingtradertheartoflearning,31263073,91800,6876,7.5,11971,00:13:09,Finance,Integrated,5000
mStock,mStock Trading App,@ready_to_invest,888549,48700,1395,2.9,2707,00:11:19,Trading,Integrated,4500
mStock,mStock Trading App,@officialsandeepmishra,17707526,144000,9156,6.4,6928,00:16:19,Finance,Integrated,15000
mStock,mStock Trading App,@money_matters,7969650,140000,14342,10.2,42780,00:26:45,Finance,Integrated,8500
mStock,mStock Trading App,@thetrainguru,11535720,74600,14596,19.6,16795,00:12:49,Travel Vlogs,Integrated,15000
mStock,mStock Trading App,@mstradinganalysis2877,11228855,71500,12462,17.4,8800,00:07:54,Finance,Dedicated,55000
mStock,mStock Trading App,@viveksinghrana51,21449259,177000,3028,1.7,3923,00:08:36,Finance,Dedicated,4500
mStock,mStock Trading App,@pravinkhetan,15353187,355000,1741,0.5,124430,00:18:25,Finance,Dedicated,40000
mStock,mStock Trading App,@marketsupport,39396854,221000,2059,0.9,7282,00:09:35,Finance,Dedicated,20000
mStock,mStock Trading App,@tradersakshi,5725979,113000,2074,1.8,2867,00:14:56,Trading,Dedicated,25000
mStock,mStock Trading App,@investmentwithtarun,11477545,113000,4411,3.9,4377,00:08:16,Finance,Dedicated,20000
mStock,mStock Trading App,@deekayfinancials,4441302,294000,9416,3.2,10095,00:18:25,Finance,Integrated,23000
mStock,mStock Trading App,@pkpaulbengali,6798683,176000,12833,7.3,16422,00:14:39,Stock Market,Integrated,20000
mStock,mStock Trading App,@pankilmaheshwari,1050626,25600,6617,25.8,73700,00:17:46,Stock Market,Integrated,7000
mStock,mStock Trading App,@shankarnath,11962024,196000,53156,27.1,91015,00:16:50,Investment,Integrated,100000
mStock,mStock Trading App,@digitechpraveenhere,4304921,69000,16669,24.2,69168,00:13:05,Earning,Integrated,18000
mStock,mStock Trading App,@investright7943,9579927,131000,20019,15.3,13332,00:14:57,Finance,Integrated,9000
mStock,mStock Trading App,@theanalystdeep,1689825,35800,1563,4.4,1441,00:16:50,Trading,Dedicated,10000
mStock,mStock Trading App,@7dreamsindiaofficial,8492641,228000,2293,1.0,33639,00:13:23,Finance,Integrated,15000
mStock,mStock Trading App,@sharetradeepoint,1941116,51700,6503,12.6,2620,00:11:35,Finance,Dedicated,7500
mStock,mStock Trading App,@himanshutrader,946953,25800,2051,8.0,1664,00:06:32,Finance,Dedicated,10000
mStock,mStock Trading App,@missionmarketchannel,29256205,126000,10342,8.2,4655,00:12:21,Finance,Dedicated,20000
mStock,mStock Trading App,@akashprasad03,7879653,113000,1916,1.7,3290,00:19:00,Trading,Integrated,8000
mStock,mStock Trading App,@shashankudupa1,19399030,218000,25253,11.6,12150,00:12:41,Stock Market,Integrated,150000
mStock,mStock Trading App,@top5bestlaptop,50407793,237000,6278,2.6,8048,00:14:00,Finance,Integrated,15000
mStock,mStock Trading App,@bazarkepandit,61303135,368000,3487,0.9,811,00:06:14,Finance,Dedicated,35000
mStock,mStock Trading App,@investwiddeepak,5850721,67200,14033,20.9,10843,00:11:46,Finance,Integrated,13000
mStock,mStock Trading App,@techbengalikutty,29807378,210000,11593,5.5,17881,00:09:21,Tech,Integrated,10000
mStock,mStock Trading App,@chaudharytips06,1388772,126000,16064,12.7,14376,00:06:06,Earning,Dedicated,13500
mStock,mStock Trading App,@stockmarketbadshah,23658119,115000,1095,1.0,1969,00:08:18,Finance,Dedicated,7000
mStock,mStock Trading App,@sathish_speaks_,4219732,84700,3949,4.7,15551,00:11:24,Trading,Integrated,20000
mStock,mStock Trading App,@theglobalstories,15628665,86000,216791,252.1,120089,00:13:18,Infotainment,Integrated,30000
mStock,mStock Trading App,@stockmartpro,7222969,77900,3441,4.4,13633,00:25:07,Stock Market,Integrated,8000
mStock,mStock Trading App,@punjiguide,1583450,16100,3019,18.8,1521,00:09:42,Trading,Integrated,1500
mStock,mStock Trading App,@marketrader1,5555386,162000,11050,6.8,15884,00:16:12,Trading,Integrated,28000
mStock,mStock Trading App,@rohitchhikaravlog,289444842,446000,51612,11.6,94460,00:19:07,Family Vlogs,Integrated,25000
mStock,mStock Trading App,@nadeflick,91449368,432000,32461,7.5,55777,00:35:46,Gaming,Integrated,22000
mStock,mStock Trading App,@sandeepnadimpalli,80307184,429000,126790,29.6,127484,00:12:14,Moto Vlogs,Integrated,65000
mStock,mStock Trading App,@bamoladiaries,37779483,127000,19398,15.3,19536,00:12:49,Lifestyle/Vlogs,Integrated,15000
mStock,mStock Trading App,@aayushssm,116013939,390000,9868,2.5,13158,00:11:40,Auto,Integrated,20000
mStock,mStock Trading App,@rajatphere,7808364,72900,385334,528.6,49156,00:23:25,Vlogs,Integrated,35000
mStock,mStock Trading App,@cashitijgupta,17672095,123000,3595,2.9,8772,00:10:15,Trading,Integrated,15000
mStock,mStock Trading App,@drutrider,62947717,247000,12765,5.2,11504,00:08:37,Auto,Integrated,8000
mStock,mStock Trading App,@tradingwithkarol,46283846,563000,53709,9.5,6860,00:16:59,Trading,Dedicated,50000
mStock,mStock Trading App,@swapniljadhavvlogslive,7036163,17200,8507,49.5,8497,00:14:20,Vlogs,Integrated,10000
mStock,mStock Trading App,@chargingpointhindi,29134952,237000,19058,8.0,10712,00:09:54,Finance,Integrated,22000
mStock,mStock Trading App,@fearlesstradershivam,18695511,371000,17122,4.6,57468,00:25:12,Trading,Integrated,48000
mStock,mStock Trading App,@unknownrider01022002,30194227,192000,12617,6.6,31304,00:16:17,Moto Vlogs,Integrated,11000
mStock,mStock Trading App,@tradekaroindia,374467,6170,1768,28.7,418,00:16:26,Trading,Integrated,2200
mStock,mStock Trading App,@hnmotovlogs,136414822,484000,180266,37.2,101853,00:15:53,Auto,Integrated,18000
mStock,mStock Trading App,@theindianbudgetgamer,81545590,372000,22801,6.1,16788,00:09:37,Gaming,Integrated,30000
mStock,mStock Trading App,@evgyann,50362680,242000,21140,8.7,35252,00:12:01,Auto,Integrated,55000
mStock,mStock Trading App,@vibhorvarshney,10301950,227000,8725,3.8,7244,00:14:50,Stock Market,Integrated,30000
mStock,mStock Trading App,@financemetrics,505999,5500,2662,48.4,2341,00:18:27,Finance,Integrated,4000
mStock,mStock Trading App,@motorvault,39779890,234000,19694,8.4,3167,00:15:03,Auto,Integrated,11000
mStock,mStock Trading App,@amstrader,620047,9320,918,9.8,1108,00:10:48,Trading,Integrated,2500
mStock,mStock Trading App,@moneytalkswithpayal,6548590,79000,1358,1.7,4349,00:11:07,Finance,Dedicated,13000
mStock,mStock Trading App,@info_mindset,7172,149,19879,13341.9,21736,00:14:08,Finance,Integrated,20000
mStock,mStock Trading App,@thebullofdalalstreet,5335716,57100,1673,2.9,21441,00:12:04,Finance,Integrated,30000
mStock,mStock Trading App,@shrija,1927438,52300,15944,30.5,11418,00:11:24,Finance,Dedicated,25000
mStock,mStock Trading App,@thetradingfemme,9234003,138000,25011,18.1,6391,00:12:11,Trading,Integrated,20000
mStock,mStock Trading App,@money_matters,7969650,140000,14364,10.3,18522,00:27:24,Finance,Integrated,8500
mStock,mStock Trading App,@bazarkepandit,61303135,368000,3487,0.9,1369,00:05:58,Finance,Dedicated,35000
mStock,mStock Trading App,@sharemarketanalysis,62896131,258000,2933,1.1,2423,00:04:51,Finance,Dedicated,9000
mStock,mStock Trading App,@kothiyans,46086393,341000,6294,1.8,10272,00:09:53,Automobile,Integrated,35000
mStock,mStock Trading App,@mstradinganalysis2877,11228855,71500,12719,17.8,8016,00:10:53,Finance,Dedicated,55000
mStock,mStock Trading App,@sharemarketinkannada,3266551,32100,1109,3.5,2227,00:11:52,Trading,Integrated,2500
mStock,mStock Trading App,@wheelieboybunny,31381582,236000,10754,4.6,5642,00:23:01,Moto Vlogs,Integrated,15000
mStock,mStock Trading App,@officialsandeepmishra,17707526,144000,9407,6.5,4652,00:13:34,Finance,Integrated,15000
mStock,mStock Trading App,@cuteupdate,736862,107000,10038,9.4,27183,00:05:33,Earning,Integrated,2500
mStock,mStock Trading App,@earningvillagee,7421189,122000,36112,29.6,11127,00:06:00,Earning,Integrated,3300
mStock,mStock Trading App,@etechpandaji,2885968,274000,19737,7.2,32185,00:07:24,Earning,Integrated,4000
mStock,mStock Trading App,@harshearningtips,23009064,103000,16644,16.2,21696,00:06:10,Earning,Integrated,4000
mStock,mStock Trading App,@mtechupdate3090,13530188,167000,17910,10.7,20559,00:08:34,Earning,Integrated,4000
mStock,mStock Trading App,@sundaynivesh,23195896,271000,21463,7.9,23086,00:16:21,Personal Finance,Integrated,30000
mStock,mStock Trading App,@rsfintech,5850242,55700,9043,16.2,4432,00:10:16,Finance,Integrated,10000
mStock,mStock Trading App,@moneysolution,22275901,160000,13087,8.2,11659,00:08:47,Finance,Integrated,18000
mStock,mStock Trading App,@rupeemonk,5904314,73500,3084,4.2,1695,00:08:48,Finance,Integrated,5000
mStock,mStock Trading App,@ankitjain05,8370906,68600,3375,4.9,6190,00:12:35,Finance,Dedicated,15000
mStock,mStock Trading App,@marketsupport,39396854,221000,2257,1.0,4087,00:10:30,Finance,Dedicated,20000
mStock,mStock Trading App,@stockmarketbadshah,23658119,115000,1096,1.0,1350,00:09:18,Finance,Dedicated,7000
mStock,mStock Trading App,@trade.metrics,364393,7590,4367,57.5,10496,00:20:37,Finance,Integrated,6000
mStock,mStock Trading App,@pravinkhetan,15353187,355000,1741,0.5,7851,00:22:06,Finance,Dedicated,40000
mStock,mStock Trading App,@swingtradertheartoflearning,31263073,91800,5125,5.6,7836,00:14:52,Finance,Integrated,5000
mStock,mStock Trading App,@tradesmartly,442903,8950,2796,31.2,1754,00:31:47,Trading,Integrated,3000
mStock,mStock Trading App,@stock247bypoojasingh,26596506,268000,35749,13.3,29572,00:14:13,Finance,Dedicated,40000
mStock,mStock Trading App,@viveksinghrana51,21449259,177000,3028,1.7,3896,00:08:13,Finance,Dedicated,4500
mStock,mStock Trading App,@wandersanetv,31049803,161000,11889,7.4,13498,00:14:42,Moto Vlogs,Integrated,12000
mStock,mStock Trading App,@bankingbaba,30676536,352000,35621,10.1,14506,00:17:46,Finance,Integrated,18000
mStock,mStock Trading App,@chintamanijaipuri,53190854,338000,7626,2.3,8588,00:10:06,Auto,Integrated,15000
mStock,mStock Trading App,@brightbusinessmind,30097669,295000,52407,17.8,11491,00:12:40,Business,Integrated,35000
mStock,mStock Trading App,@thepunjabiwanderer,37909579,258000,15350,5.9,13670,00:18:35,Travel Vlogs,Integrated,30000
mStock,mStock Trading App,@diversifyknowledge,12962761,246000,33214,13.5,9978,00:13:22,Trading,Dedicated,50000
mStock,mStock Trading App,@theharshdalal,5699665,68900,1836,2.7,3325,00:13:18,Trading,Dedicated,10000
mStock,mStock Trading App,@mrarbaz_77,301517,191000,21612,11.3,14872,00:04:59,Earning,Integrated,10000
mStock,mStock Trading App,@cryptoclub64,202288154,615000,29447,4.8,15353,00:05:47,Earning,Integrated,8000
mStock,mStock Trading App,@digitalshashank,1392783,302000,48070,15.9,33783,00:09:09,Earning,Integrated,5000
mStock,mStock Trading App,@shankarnath,11962024,196000,53192,27.1,73963,00:17:31,Investment,Integrated,95000
mStock,mStock Trading App,@knowledgejazz,33765605,244000,11192,4.6,15450,00:11:06,Finance,Dedicated,35000
mStock,mStock Trading App,@digitechpraveenhere,4304921,69000,16686,24.2,5730,00:17:32,Earning,Integrated,18000
mStock,mStock Trading App,@masterminitech,69914366,318000,13904,4.4,16263,00:09:02,Tech,Integrated,20000
mStock,mStock Trading App,@investorsadda,3652255,160000,6040,3.8,2632,00:08:52,Stock Market,Dedicated,20000
mStock,mStock Trading App,@sminvestors,2006079,39600,2957,7.5,6400,00:11:26,Stock Market,Integrated,12000
mStock,mStock Trading App,@investmentwithtarun,11477545,113000,4411,3.9,1682,00:07:51,Finance,Dedicated,20000
mStock,mStock Trading App,@sharemarketwithsandeep,491270,7840,3539,45.1,2046,00:10:20,Trading,Integrated,5000
mStock,mStock Trading App,@deekayfinancials,4441302,294000,9416,3.2,16020,00:15:40,Finance,Integrated,23000
mStock,mStock Trading App,@investmentking,1616909,25900,2684,10.4,1490,00:12:51,Stock Market,Integrated,6000
mStock,mStock Trading App,@bobandkomal,185157457,459000,201910,44.0,183805,00:25:37,Family Vlogs,Integrated,50000
mStock,mStock Trading App,@anuragsalgaonkar,40432960,317000,101209,31.9,179332,00:12:43,Auto,Integrated,230000
mStock,mStock Trading App,@pkpaulbengali,6798683,176000,12848,7.3,20367,00:14:41,Stock Market,Integrated,20000
mStock,mStock Trading App,@devanshrai,47544487,492000,15066,3.1,61137,00:11:19,Finance,Integrated,110000
mStock,mStock Trading App,@geekabhishek,75580321,289000,15116,5.2,126125,00:15:11,Tech,Integrated,40000
mStock,mStock Trading App,@mohitbalani,93175001,315000,10906,3.5,6558,00:10:01,Tech,Integrated,80000
mStock,mStock Trading App,@kongkontalukdarvlog,19391126,218000,15016,6.9,18800,00:18:44,Auto,Integrated,55000
mStock,mStock Trading App,@investwiddeepak,5850721,67200,14034,20.9,10943,00:13:08,Finance,Integrated,13000
mStock,mStock Trading App,@7dreamsindiaofficial,8492641,228000,2316,1.0,4071,00:16:49,Finance,Integrated,15000
mStock,mStock Trading App,@dillikaladka,38152412,451000,23474,5.2,28386,00:04:40,Vlogs/Tech,Integrated,40000
mStock,mStock Trading App,@techrj,91937862,408000,8814,2.2,19550,00:09:19,Tech,Integrated,40000
mStock,mStock Trading App,@theinvestorsera,25389076,199000,15498,7.8,11633,00:13:49,Motivation,Integrated,31000
mStock,mStock Trading App,@iflickss,9463302,175000,13189,7.5,22962,00:10:51,Gaming,Integrated,20000
mStock,mStock Trading App,@teluguguyreacts,29216697,63000,21983,34.9,55886,00:10:45,Gaming,Integrated,35000
mStock,mStock Trading App,@mrspike_gaming,35385049,316000,181793,57.5,204886,00:13:50,Gaming,Integrated,150000
PolicyBazaar SMB,SMB Clubbed,@franchisebatao,47569917,681000,3023,0.4,4347,00:10:55,Business,Dedicated,40000
PolicyBazaar SMB,Home Insurance,@codeestate,19272249,74800,9273,12.4,70098,00:12:41,Property,Integrated,20000
PolicyBazaar SMB,Marine Insurance,@konnectionbusiness,20064105,159000,7746,4.9,1268,00:05:43,Business,Dedicated,30000
PolicyBazaar SMB,Home Insurance,@hyderabadnow,3647841,12500,3582,28.7,4377,00:05:43,Real Estate,Integrated,4000
PolicyBazaar SMB,Dout ,@rajkumarsharmabusinesscoach,3769615,102000,1397,1.4,1125,00:06:55,Business,Dedicated,7000
PolicyBazaar SMB,Home Insurance,@insurancetechnical,49875380,620000,3298,0.5,2111,00:05:13,Insurance,Dedicated,30000
PolicyBazaar SMB,Home Insurance,@jy_properties,1492070,7860,306,3.9,2553,00:06:42,Real Estate,Integrated,7000
PolicyBazaar SMB,Home Insurance,@satvindernarwal,15472679,106000,17800,16.8,15611,00:15:44,Personal Finance,Integrated,15000
PolicyBazaar SMB,Home Insurance,@cashitijgupta,17672095,123000,3596,2.9,10033,00:09:04,Personal Finance,Integrated,10000
Agaro,"Hair Dryer 
",@veekshithadeepakgowda,90032763,181000,31921,17.6,43015,00:19:49,Family Vlogs,Integrated,35000
Agaro,Supreme Cordless Stick Vacuum Cleaner ,@veekshithadeepakgowda,90032763,181000,31921,17.6,59051,00:14:53,Family Vlogs,Integrated,35000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35827,4.6,53090,00:15:57,Finance,Integrated,8000
Teji Mandi,"Teji Mandi Advisory
",@stock247bypoojasingh,26596506,268000,35753,13.3,19846,00:17:01,Finance,Integrated,15000
Teji Mandi,"Teji Mandi Advisory
",@money_matters,7969650,140000,14364,10.3,5760,00:11:50,Finance,Integrated,2500
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,33214,13.5,32971,00:14:35,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@ffreedomapptelugu,1130622795,3410000,498980,14.6,81919,00:11:39,Finance,Integrated,25000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35829,4.6,54802,00:17:41,Finance,Integrated,8000
Teji Mandi,"Teji Mandi Advisory
",@money_matters,7969650,140000,14364,10.3,10125,00:07:22,Finance,Integrated,2500
Teji Mandi,"Teji Mandi Advisory
",@mrscalperg,23857106,294000,12762,4.3,12492,00:12:40,Finance,Integrated,15000
Teji Mandi,"Teji Mandi Advisory
",@moneytalkswithpayal,6548590,79000,1360,1.7,6209,00:14:37,Finance,Integrated,8000
Teji Mandi,"Teji Mandi Advisory
",@stock247bypoojasingh,26596506,268000,35753,13.3,24063,00:13:58,Finance,Integrated,15000
Teji Mandi,"Teji Mandi Advisory
",@ffreedomapptelugu,1130622795,3410000,498980,14.6,81565,00:01:00,Finance,Youtube Short,20000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35829,4.6,56697,00:13:22,Finance,Integrated,8000
Teji Mandi,"Teji Mandi Advisory
",@stocksforself,16958571,79900,2556,3.2,6856,00:09:21,Finance,Integrated,8000
Teji Mandi,"Teji Mandi Advisory
",@njanarun,7396744,118000,2563,2.2,242291,00:18:40,Finance,Integrated,15000
Teji Mandi,"Teji Mandi Advisory
",@mrscalperg,23857106,294000,12763,4.3,18752,00:13:48,Finance,Integrated,15000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35829,4.6,169281,00:14:13,Finance,Integrated,8000
Teji Mandi,"Teji Mandi Advisory
",@teluguassets,26696119,321000,33559,10.5,33891,00:13:58,Finance,Integrated,30000
Teji Mandi,"Teji Mandi Advisory
",@vjinvestment,17562000,156000,15215,9.8,2139,00:05:59,Finance,Integrated,6000
Teji Mandi,"Teji Mandi Advisory
",@moneytalkswithpayal,6548590,79000,1360,1.7,7870,00:17:52,Finance,Integrated,8000
Teji Mandi,"Teji Mandi Advisory
",@trade2day,1766087,26000,650,2.5,2927,00:12:18,Finance,Integrated,4000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35832,4.6,66505,00:11:30,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@njanarun,7396744,118000,2563,2.2,8684,00:11:30,Finance,Integrated,15000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,33214,13.5,28133,00:17:24,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,1360,0.2,106514,00:16:43,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,33214,13.5,93357,00:17:00,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35832,4.6,63010,00:12:34,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@moneytalkswithpayal,6548590,79000,1360,1.7,6799,00:15:01,Finance,Integrated,8000
Teji Mandi,"Teji Mandi Advisory
",@umerqureshi,304130835,1720000,2505281,145.7,393528,01:31:03,Finance,Integrated,55000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35832,4.6,60311,00:14:47,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,33214,13.5,41394,00:16:09,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35832,4.6,45712,00:13:06,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,33214,13.5,36878,00:15:16,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@investwiddeepak,5850721,67200,14034,20.9,57463,00:15:39,Finance,Integrated,13000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,35832,4.6,126322,00:13:19,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,33214,13.5,43940,00:12:26,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,33214,13.5,44979,00:16:23,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@ffreedomapptelugu,1130622795,3410000,601192,17.6,332977,00:01:00,Finance,Youtube Short,45000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,42573,5.5,47415,00:14:15,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,42573,5.5,83863,00:13:52,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,28739,11.7,51483,00:17:45,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@ffreedomapptelugu,1130622795,3410000,601192,17.6,282850,00:01:00,Finance,Youtube Short,45000
Teji Mandi,"Teji Mandi Advisory
",@investwiddeepak,5850721,67200,14457,21.5,25818,00:14:35,Finance,Integrated,13000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,42573,5.5,74022,00:12:05,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,28739,11.7,37817,00:17:47,Finance,Integrated,17000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,42573,5.5,86954,00:12:25,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,28739,11.7,49855,00:11:46,Finance,Integrated,20000
Teji Mandi,"Teji Mandi Advisory
",@ffreedomapptelugu,1130622795,3410000,601192,17.6,270150,00:01:01,Finance,Youtube Short,45000
"Teji Mandi Advisory
",Teji Mandi,@stock4retail,75857006,798000,42573,5.3,91786,10:45:02,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,28739,11.7,57231,00:12:58,Finance,Integrated,20000
Teji Mandi,"Teji Mandi Advisory
",@learningmarketswithmanish,23465227,458000,56340,12.3,39023,00:21:25,Finance,Integrated,20000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,42573,5.5,75437,00:15:02,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,28739,11.7,34146,00:11:56,Finance,Integrated,20000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,42573,5.5,86849,00:15:48,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,42573,5.5,69670,00:11:34,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@teluguassets,26696119,321000,34968,10.9,50281,00:12:36,Finance,Integrated,30000
Teji Mandi,"Teji Mandi Advisory
",@diversifyknowledge,12962761,246000,28739,11.7,41576,00:09:44,Finance,Integrated,20000
Teji Mandi,"Teji Mandi Advisory
",@stock4retail,73289194,776000,42573,5.5,75802,00:15:21,Finance,Integrated,9000
Teji Mandi,"Teji Mandi Advisory
",@youreverydayguide,14649696,216000,36506,16.9,13639,00:14:44,Finance,Integrated,50000
INDmoney,INDmoney Financial Services,@youreverydayguide,14649696,216000,36506,16.9,6922,00:07:49,Finance,Conceptual,40000
INDmoney,INDmoney Financial Services,@lts,25396548,236000,9650,4.1,3877,00:06:09,Finance,Conceptual,15000
INDmoney,INDmoney Financial Services,@bankingmastery,4007417,66900,19849,29.7,1614,00:04:30,Finance,Conceptual,6000
INDmoney,INDmoney Financial Services,@vjinvestment,17562000,156000,15512,9.9,12961,00:01:00,Finance,Youtube Short,4000
INDmoney,INDmoney Financial Services,@tradetravelerabhijith,96770776,404000,23952,5.9,13139,00:00:45,Finance,Youtube Short,20000
INDmoney,INDmoney Financial Services,@ankitjain05,8370906,68600,4010,5.8,682,00:11:24,Finance,Conceptual,10000
INDmoney,INDmoney Financial Services,@7dreamsindiaofficial,8492641,228000,2815,1.2,1972,00:08:51,Finance,Conceptual,10000
INDmoney,INDmoney Financial Services,@sundaynivesh,23195896,271000,21630,8.0,16207,00:06:14,Finance,Conceptual,25000
INDmoney,INDmoney Financial Services,@stock247bypoojasingh,26596506,268000,37440,14.0,12538,00:08:11,Finance,Conceptual,15000
IPO,IPO Information Services,@knowledgejazz,33765605,244000,4010,1.6,26078,00:07:01,Finance,Dedicated,35000
Octa,OctaFX Trading App ,@ankitjain05,8370906,68600,4010,5.8,1139,00:12:50,Finance,Dedicated,25000
Octa,OctaFX Trading App ,@moneytalkswithpayal,6548590,79000,1959,2.5,1674,00:09:59,Finance,Dedicated,13000
Octa,OctaFX Trading App ,@moneytalkswithpayal,6548590,79000,1959,2.5,1189,00:08:08,Finance,Dedicated,13000
Octa,OctaFX Trading App ,@tradetobombay1537,2536381,39200,9551,24.4,773,00:10:35,Finance/Trading,Dedicated,15000
Octa,OctaFX Trading App ,@tradetobombay1537,2536381,39200,9551,24.4,358,00:08:37,Finance/Trading,Dedicated,15000
Octa,OctaFX Trading App ,@tradetobombay1537,2536381,39200,9551,24.4,462,00:12:05,Finance/Trading,Dedicated,15000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,19229,00:14:23,Finance/Trading,Dedicated,40000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,4379,00:16:41,Finance/Trading,Dedicated,40000
Octa,OctaFX Trading App ,@pravinkhetan,15353187,355000,1746,0.5,22713,00:16:50,Finance/Trading,Dedicated,40000
Octa,OctaFX Trading App ,@diversifyknowledge,12962761,246000,28739,11.7,3155,00:14:22,Finance,Dedicated,40000
Octa,OctaFX Trading App ,@mrscalperg,23857106,294000,17056,5.8,12243,00:12:54,Finance/Trading,Integrated,45000
